data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-08-11 17:17:35;3647;Florianópolis;Tiago Lima;Smartwatch Garmin;Louis Unrein;masculino;cartão de crédito
2025-08-11 18:09:40;3648;São Paulo;Lucas Pereira;Mouse Gamer Logitech;Arnold Mcnorton;masculino;cartão de dédito
2025-08-11 19:04:41;3649;Belo Horizonte;Fernanda Costa;iPhone 13;Tracey Lamson;feminino;boleto
2025-08-11 21:02:41;3650;São Luís;Brenno Pacheco;iPhone 13;Michael Robbins;masculino;cartão de dédito
2025-08-11 21:36:30;3651;São Paulo;Lucas Pereira;Smartwatch Garmin;Linda Mcnicholas;feminino;boleto
2025-08-11 22:08:32;3652;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Kenneth Romero;masculino;boleto
2025-08-11 22:33:38;3653;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Suzanne Shiflett;feminino;boleto
2025-08-11 22:45:32;3654;Natal;Larissa Ferreira;Câmera Canon EOS;Penelope Paez;feminino;boleto
2025-08-11 23:11:36;3655;Fortaleza;André Lima;Notebook Dell Inspiron;Keith Mcintosh;masculino;cartão de crédito
2025-08-12 00:03:33;3656;Recife;Patrícia Carvalho;Fone de Ouvido Sony;Dee Willett;masculino;boleto
2025-08-12 14:57:37;3657;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Kelly Baker;feminino;boleto
2025-08-12 16:26:32;3658;São Luís;Brenno Pacheco;Monitor LG Ultrawide;Julia Warden;feminino;cartão de dédito
2025-08-12 16:48:35;3659;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;John Berman;masculino;dinheiro
2025-08-12 17:26:30;3660;Fortaleza;André Lima;Monitor LG Ultrawide;Harry Hicks;masculino;dinheiro
2025-08-12 18:29:33;3661;Florianópolis;Gabriela Santos;Teclado Mecânico HyperX;James Bellamy;masculino;boleto
2025-08-12 18:45:39;3662;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Robert Perez;masculino;dinheiro
2025-08-12 18:46:33;3663;Florianópolis;Tiago Lima;Mouse Gamer Logitech;Pat Means;feminino;cartão de crédito
2025-08-12 20:40:35;3664;São Luís;Emanuelle Victoria;Smartphone Samsung Galaxy;Alejandro Miller;masculino;cartão de crédito
2025-08-12 23:03:37;3665;Recife;Ricardo Mendes;Notebook Dell Inspiron;Stephanie Henslee;feminino;cartão de crédito
2025-08-12 23:12:31;3666;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Brandi Escalante;feminino;dinheiro
2025-08-12 23:47:30;3667;Fortaleza;Beatriz Rocha;Tablet Apple Ipad;Laura Paredes;feminino;boleto
2025-08-13 15:14:32;3668;Fortaleza;Beatriz Rocha;Tablet Apple Ipad;Blanca Wicks;feminino;cartão de crédito
2025-08-13 21:59:30;3669;São Luís;Emanuelle Victoria;Tablet Apple Ipad;Sibyl Elliott;feminino;pix
2025-08-13 22:24:37;3670;Recife;Patrícia Carvalho;Fone de Ouvido Sony;Calvin Guild;masculino;pix
2025-08-13 22:41:36;3671;Natal;Larissa Ferreira;Smartwatch Garmin;Thomas Wooten;masculino;pix
2025-08-14 00:08:39;3672;Rio de Janeiro;Juliana Almeida;Câmera Canon EOS;Marty Wright;masculino;pix
2025-08-14 00:28:33;3673;Florianópolis;Gabriela Santos;Teclado Mecânico HyperX;Angela Vossen;feminino;cartão de crédito
2025-08-14 00:52:39;3674;Recife;Ricardo Mendes;Monitor LG Ultrawide;Barbara Buzis;feminino;cartão de dédito
2025-08-14 14:49:33;3675;Natal;João Matos;Fone de Ouvido Sony;Kimberly Graham;feminino;cartão de crédito
2025-08-14 16:30:33;3676;São Luís;Brenno Pacheco;Mouse Gamer Logitech;Gene Harris;masculino;dinheiro
2025-08-14 19:20:31;3677;Recife;Patrícia Carvalho;Mouse Gamer Logitech;Nancy Stevenson;feminino;boleto
2025-08-14 20:28:40;3678;Rio de Janeiro;Juliana Almeida;Câmera Canon EOS;Roberta Rodgers;feminino;cartão de dédito
2025-08-14 20:47:39;3679;Recife;Patrícia Carvalho;Monitor LG Ultrawide;Daniel Fischer;masculino;boleto
2025-08-14 20:55:35;3680;Natal;Larissa Ferreira;Smartwatch Garmin;Calvin Jewett;masculino;boleto
2025-08-14 21:16:36;3681;Recife;Patrícia Carvalho;Smartwatch Garmin;Joseph Young;masculino;cartão de crédito
2025-08-14 22:10:34;3682;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Laura Obrien;feminino;boleto
2025-08-14 22:30:37;3683;Natal;João Matos;Câmera Canon EOS;Colleen Constant;feminino;boleto
2025-08-15 00:25:32;3684;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Albert Washington;masculino;dinheiro
2025-08-15 01:04:30;3685;Fortaleza;André Lima;Fone de Ouvido Sony;Douglas Wright;masculino;cartão de crédito
2025-08-15 15:39:39;3686;São Luís;Emanuelle Victoria;Monitor LG Ultrawide;Carla Rissell;feminino;dinheiro
2025-08-15 17:24:33;3687;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Dorcas Smith;feminino;cartão de dédito
2025-08-15 18:49:34;3688;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Nicole Grunden;feminino;dinheiro
2025-08-15 19:28:37;3689;Rio de Janeiro;Juliana Almeida;Câmera Canon EOS;Elmira Guthmiller;feminino;pix
2025-08-15 20:29:36;3690;Recife;Patrícia Carvalho;Monitor LG Ultrawide;John Davis;masculino;pix
2025-08-15 21:31:38;3691;Natal;João Matos;iPhone 13;Perry Kennedy;masculino;cartão de crédito
2025-08-15 23:03:31;3692;Natal;Larissa Ferreira;Mouse Gamer Logitech;Aisha Mobley;feminino;pix
2025-08-15 23:50:34;3693;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jesus Turner;masculino;cartão de dédito
2025-08-16 00:47:38;3694;São Luís;Brenno Pacheco;Smartwatch Garmin;Helen Kelly;feminino;boleto
2025-08-16 14:52:31;3695;Rio de Janeiro;Pedro Souza;iPhone 13;Edwin Hayes;masculino;boleto
2025-08-16 15:27:38;3696;Florianópolis;Tiago Lima;Câmera Canon EOS;Ricky Bonebright;masculino;pix
2025-08-16 16:14:35;3697;Natal;Larissa Ferreira;Teclado Mecânico HyperX;Terry Fuller;feminino;pix
2025-08-16 16:28:38;3698;Fortaleza;Beatriz Rocha;Câmera Canon EOS;Jacqueline Runnels;feminino;cartão de dédito
2025-08-16 17:03:36;3699;São Luís;Brenno Pacheco;Teclado Mecânico HyperX;Carrie Schwarz;feminino;dinheiro
2025-08-16 19:44:40;3700;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Karina Ballester;feminino;cartão de dédito
2025-08-16 19:57:39;3701;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Gregory Holcomb;masculino;pix
2025-08-16 20:38:36;3702;Fortaleza;André Lima;Câmera Canon EOS;Michelle Nelson;feminino;cartão de crédito
2025-08-16 20:45:31;3703;Recife;Ricardo Mendes;Fone de Ouvido Sony;Dwana Sanabria;feminino;boleto
2025-08-16 22:50:39;3704;Florianópolis;Tiago Lima;Tablet Apple Ipad;Andrea Border;feminino;cartão de crédito
2025-08-17 00:41:39;3705;Natal;João Matos;Teclado Mecânico HyperX;Lawerence Hopkins;masculino;boleto
2025-08-17 14:34:34;3706;Belo Horizonte;Fernanda Costa;Teclado Mecânico HyperX;Esther Solares;feminino;boleto
2025-08-17 14:40:35;3707;Belo Horizonte;Carlos Silva;Mouse Gamer Logitech;Judith Avila;feminino;dinheiro
2025-08-17 14:55:32;3708;Fortaleza;André Lima;Fone de Ouvido Sony;Robert Mclendon;masculino;cartão de dédito
2025-08-17 15:30:36;3709;Natal;João Matos;Mouse Gamer Logitech;Susan Carlson;feminino;boleto
2025-08-17 18:52:33;3710;Porto Alegre;Roberto Ferreira;iPhone 13;Jeffrey Rogers;masculino;cartão de dédito
2025-08-17 20:11:32;3711;Natal;João Matos;Mouse Gamer Logitech;Rodney Baker;masculino;cartão de dédito
2025-08-17 21:49:35;3712;Rio de Janeiro;Juliana Almeida;Monitor LG Ultrawide;Kenneth Smith;masculino;dinheiro
2025-08-18 00:44:30;3713;Rio de Janeiro;Juliana Almeida;Monitor LG Ultrawide;Judith Judge;feminino;pix
2025-08-18 14:55:37;3714;São Paulo;Ana Oliveira;iPhone 13;Doris Yost;feminino;dinheiro
2025-08-18 15:09:34;3715;Rio de Janeiro;Pedro Souza;Monitor LG Ultrawide;Felicia Krueger;feminino;pix
2025-08-18 15:35:35;3716;Florianópolis;Gabriela Santos;Câmera Canon EOS;Heike Gold;feminino;pix
2025-08-18 17:09:33;3717;Recife;Patrícia Carvalho;Notebook Dell Inspiron;Lynn Davis;masculino;dinheiro
2025-08-18 19:13:34;3718;Natal;João Matos;Smartphone Samsung Galaxy;Robert Tracy;masculino;pix
2025-08-18 19:18:30;3719;Florianópolis;Tiago Lima;Tablet Apple Ipad;Nichole Lewis;feminino;cartão de dédito
2025-08-18 20:34:40;3720;Fortaleza;André Lima;Mouse Gamer Logitech;Margaret Gaines;feminino;cartão de dédito
2025-08-18 20:59:41;3721;São Luís;Emanuelle Victoria;Tablet Apple Ipad;Thomas Cuomo;masculino;dinheiro
2025-08-18 21:45:33;3722;Natal;João Matos;Monitor LG Ultrawide;Louise Pacifico;feminino;cartão de dédito
2025-08-18 22:13:30;3723;Porto Alegre;Mariana Gomes;Câmera Canon EOS;Eric Shaw;masculino;cartão de crédito
2025-08-18 23:49:38;3724;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Charles Fulton;masculino;pix
2025-08-19 00:08:40;3725;Natal;João Matos;Monitor LG Ultrawide;Hector Laman;masculino;pix
2025-08-19 14:25:34;3726;Belo Horizonte;Fernanda Costa;iPhone 13;Linda Pepin;feminino;boleto
2025-08-19 15:59:33;3727;Natal;João Matos;iPhone 13;Russell Engel;masculino;cartão de dédito
2025-08-19 19:54:32;3728;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Nicole Cottrell;feminino;dinheiro
2025-08-19 20:07:38;3729;São Paulo;Ana Oliveira;Monitor LG Ultrawide;Paul Bennett;masculino;pix
2025-08-19 21:47:33;3730;São Paulo;Lucas Pereira;Mouse Gamer Logitech;Israel Silva;masculino;cartão de dédito
2025-08-19 22:11:30;3731;Porto Alegre;Mariana Gomes;Câmera Canon EOS;Larry Lalinde;masculino;boleto
2025-08-19 22:32:38;3732;Recife;Patrícia Carvalho;Tablet Apple Ipad;Dorothy Groves;feminino;cartão de dédito
2025-08-19 23:03:35;3733;São Paulo;Lucas Pereira;Câmera Canon EOS;Carol Castaneda;feminino;cartão de dédito
2025-08-20 00:04:39;3734;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;John Patel;masculino;boleto
2025-08-20 00:23:39;3735;São Luís;Brenno Pacheco;Teclado Mecânico HyperX;Colleen Lewis;feminino;boleto
2025-08-20 00:40:31;3736;São Luís;Brenno Pacheco;Fone de Ouvido Sony;Charlene Toborg;feminino;boleto
2025-08-20 14:58:30;3737;Recife;Patrícia Carvalho;Monitor LG Ultrawide;Bryan Mikowski;masculino;dinheiro
2025-08-20 15:42:31;3738;Natal;Larissa Ferreira;Notebook Dell Inspiron;Daniel Vashaw;masculino;boleto
2025-08-20 17:53:33;3739;São Paulo;Ana Oliveira;Câmera Canon EOS;Roy Defalco;masculino;cartão de dédito
2025-08-20 18:01:36;3740;Porto Alegre;Roberto Ferreira;iPhone 13;Kathleen Williams;feminino;cartão de dédito
2025-08-20 22:02:39;3741;Rio de Janeiro;Juliana Almeida;Teclado Mecânico HyperX;Michelle Sauer;feminino;cartão de dédito
2025-08-20 22:27:31;3742;Recife;Ricardo Mendes;Monitor LG Ultrawide;Natasha Rodriguez;feminino;cartão de crédito
2025-08-20 23:42:32;3743;São Luís;Brenno Pacheco;Mouse Gamer Logitech;Nicole Sutton;feminino;cartão de dédito
2025-08-20 23:49:32;3744;Fortaleza;Beatriz Rocha;Tablet Apple Ipad;Michael Pinkerton;masculino;cartão de dédito
2025-08-21 00:01:36;3745;Natal;Larissa Ferreira;Notebook Dell Inspiron;Harley Lightfoot;masculino;boleto
2025-08-21 14:14:34;3746;São Paulo;Lucas Pereira;Teclado Mecânico HyperX;Joan Fox;feminino;cartão de crédito
2025-08-21 16:08:36;3747;São Paulo;Lucas Pereira;Smartwatch Garmin;Floyd Nolden;masculino;pix
2025-08-21 16:24:40;3748;Recife;Patrícia Carvalho;Câmera Canon EOS;Julie Gassen;feminino;cartão de crédito
2025-08-21 16:52:38;3749;São Luís;Brenno Pacheco;Tablet Apple Ipad;Lesley Cameron;feminino;boleto
2025-08-21 17:26:38;3750;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Andrew Sutton;masculino;cartão de dédito
2025-08-21 17:29:30;3751;Recife;Patrícia Carvalho;Smartwatch Garmin;Ronald Baker;masculino;dinheiro
2025-08-21 17:36:34;3752;São Paulo;Lucas Pereira;Monitor LG Ultrawide;Raymond Jones;masculino;dinheiro
2025-08-21 17:55:32;3753;Natal;Larissa Ferreira;Notebook Dell Inspiron;Dinah Abramson;feminino;boleto
2025-08-21 20:29:31;3754;São Paulo;Ana Oliveira;Fone de Ouvido Sony;James Henderson;masculino;dinheiro
2025-08-21 22:08:32;3755;São Paulo;Ana Oliveira;Mouse Gamer Logitech;Amy Gray;feminino;dinheiro
2025-08-22 17:08:38;3756;São Luís;Brenno Pacheco;Fone de Ouvido Sony;Mark Trusty;masculino;cartão de crédito
2025-08-22 17:17:32;3757;São Luís;Brenno Pacheco;iPhone 13;Jean Lomax;feminino;cartão de crédito
2025-08-22 18:17:41;3758;Fortaleza;Beatriz Rocha;Câmera Canon EOS;Richard Turben;masculino;boleto
2025-08-22 19:50:33;3759;São Luís;Emanuelle Victoria;Smartphone Samsung Galaxy;Dominica Spears;feminino;boleto
2025-08-22 20:15:37;3760;Fortaleza;André Lima;Smartwatch Garmin;Maxine Mccall;feminino;boleto
2025-08-22 22:02:38;3761;São Paulo;Ana Oliveira;Smartwatch Garmin;Jerome Louis;masculino;pix
2025-08-22 22:26:34;3762;São Paulo;Lucas Pereira;Teclado Mecânico HyperX;Ramiro Smith;masculino;dinheiro
2025-08-22 23:09:34;3763;Natal;Larissa Ferreira;Tablet Apple Ipad;James Tschida;masculino;dinheiro
2025-08-22 23:51:32;3764;Florianópolis;Tiago Lima;Teclado Mecânico HyperX;Leonard Logan;masculino;dinheiro
2025-08-23 00:23:33;3765;São Luís;Brenno Pacheco;Monitor LG Ultrawide;Maryjane Rivera;feminino;cartão de dédito
2025-08-23 14:34:40;3766;São Luís;Brenno Pacheco;Mouse Gamer Logitech;Karen Huff;feminino;dinheiro
2025-08-23 15:35:37;3767;Recife;Patrícia Carvalho;Smartwatch Garmin;Kenneth Kennedy;masculino;cartão de dédito
2025-08-23 16:09:30;3768;Natal;Larissa Ferreira;Câmera Canon EOS;Linda Timmons;feminino;boleto
2025-08-23 16:26:32;3769;São Paulo;Lucas Pereira;Câmera Canon EOS;Debra Benson;feminino;cartão de dédito
2025-08-23 17:25:32;3770;Natal;João Matos;Smartwatch Garmin;Lisa Hayes;feminino;cartão de dédito
2025-08-23 17:53:34;3771;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Irene Evans;feminino;dinheiro
2025-08-23 19:49:38;3772;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Bernard Davis;masculino;cartão de crédito
2025-08-23 20:28:35;3773;Florianópolis;Tiago Lima;Tablet Apple Ipad;Oscar Clair;masculino;pix
2025-08-23 21:29:35;3774;Rio de Janeiro;Juliana Almeida;Câmera Canon EOS;Dorothy Berry;feminino;dinheiro
2025-08-23 22:06:37;3775;Recife;Patrícia Carvalho;Smartwatch Garmin;Patricia Mitchell;feminino;cartão de crédito
2025-08-23 22:35:36;3776;Recife;Patrícia Carvalho;Smartwatch Garmin;Dorothy Gardner;feminino;boleto
2025-08-23 22:50:35;3777;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Donald Loya;masculino;cartão de crédito
2025-08-24 01:08:33;3778;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Thomas Wood;masculino;cartão de crédito
2025-08-24 14:08:34;3779;Fortaleza;Beatriz Rocha;Mouse Gamer Logitech;Bianca Smith;feminino;cartão de dédito
2025-08-24 14:25:37;3780;Belo Horizonte;Fernanda Costa;iPhone 13;Johnnie Dehaan;masculino;pix
2025-08-24 15:14:39;3781;Fortaleza;André Lima;Notebook Dell Inspiron;Ruth Alvarez;feminino;dinheiro
2025-08-24 16:19:40;3782;Natal;Larissa Ferreira;Monitor LG Ultrawide;Jose Shaw;masculino;boleto
2025-08-24 20:32:36;3783;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Jessica Barkley;feminino;pix
2025-08-24 23:09:40;3784;São Luís;Emanuelle Victoria;Fone de Ouvido Sony;Wanda Carson;feminino;cartão de dédito
2025-08-25 00:40:35;3785;São Luís;Brenno Pacheco;Monitor LG Ultrawide;Karina Taylor;feminino;dinheiro
2025-08-25 01:05:33;3786;São Luís;Emanuelle Victoria;Smartwatch Garmin;Steve Gruber;masculino;dinheiro
2025-08-25 14:31:36;3787;São Luís;Brenno Pacheco;Teclado Mecânico HyperX;Ernest Copeland;masculino;boleto
2025-08-25 17:56:33;3788;Florianópolis;Gabriela Santos;Câmera Canon EOS;Curtis Phillips;masculino;dinheiro
2025-08-25 19:57:30;3789;Fortaleza;André Lima;Teclado Mecânico HyperX;Curt Hart;masculino;pix
2025-08-25 20:02:30;3790;Natal;João Matos;Câmera Canon EOS;Marion Olson;feminino;cartão de dédito
2025-08-25 20:28:36;3791;Porto Alegre;Mariana Gomes;iPhone 13;Teresa Itson;feminino;cartão de dédito
2025-08-25 20:44:38;3792;Natal;Larissa Ferreira;iPhone 13;Gladys Turner;feminino;boleto
2025-08-25 21:06:32;3793;Porto Alegre;Roberto Ferreira;Câmera Canon EOS;Cary Jenkins;masculino;dinheiro
2025-08-25 21:58:32;3794;São Luís;Emanuelle Victoria;Fone de Ouvido Sony;Livia Kelly;feminino;boleto
2025-08-25 23:39:32;3795;Natal;Larissa Ferreira;Câmera Canon EOS;Marilyn Dye;feminino;pix
2025-08-26 18:07:38;3796;Recife;Ricardo Mendes;Mouse Gamer Logitech;Daniel Wells;masculino;pix
2025-08-26 19:53:41;3797;Fortaleza;André Lima;Monitor LG Ultrawide;Melvin Hobbins;masculino;cartão de crédito
2025-08-26 20:17:35;3798;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Michelle Donahue;feminino;pix
2025-08-26 20:46:40;3799;São Paulo;Lucas Pereira;Mouse Gamer Logitech;Thomas Stansberry;masculino;cartão de dédito
2025-08-26 21:08:38;3800;São Luís;Brenno Pacheco;Smartphone Samsung Galaxy;Antonio Mccluer;masculino;boleto
2025-08-26 23:00:31;3801;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Joe Walton;masculino;cartão de dédito
2025-08-27 14:33:39;3802;Natal;João Matos;Câmera Canon EOS;Danny Parsons;masculino;boleto
2025-08-27 14:43:41;3803;Porto Alegre;Mariana Gomes;Câmera Canon EOS;Charles Watson;masculino;boleto
2025-08-27 15:17:33;3804;Porto Alegre;Mariana Gomes;Mouse Gamer Logitech;Dustin Carter;masculino;cartão de dédito
2025-08-27 15:22:38;3805;Recife;Ricardo Mendes;Notebook Dell Inspiron;Lindsey Wickus;feminino;boleto
2025-08-27 16:36:39;3806;Natal;João Matos;Mouse Gamer Logitech;Kenneth Jimenez;masculino;boleto
2025-08-27 17:30:35;3807;Natal;João Matos;Teclado Mecânico HyperX;Rodney Hokenson;masculino;cartão de crédito
2025-08-27 17:33:33;3808;Fortaleza;André Lima;iPhone 13;Myrtle Gilstrap;feminino;cartão de crédito
2025-08-27 22:35:33;3809;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Gerald Hasan;masculino;dinheiro
2025-08-28 00:16:40;3810;Natal;João Matos;Teclado Mecânico HyperX;Barbara Traylor;feminino;cartão de dédito
2025-08-28 00:28:37;3811;Recife;Ricardo Mendes;Smartphone Samsung Galaxy;Paul Shiigi;masculino;cartão de dédito
2025-08-28 15:10:36;3812;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Alice Marquardt;feminino;pix
2025-08-28 15:42:34;3813;São Paulo;Lucas Pereira;Teclado Mecânico HyperX;Jose Luna;masculino;boleto
2025-08-28 17:07:30;3814;São Luís;Emanuelle Victoria;Fone de Ouvido Sony;James Morgan;masculino;cartão de crédito
2025-08-28 17:13:30;3815;São Paulo;Ana Oliveira;Câmera Canon EOS;Maricela Turner;feminino;cartão de dédito
2025-08-28 17:55:41;3816;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Mark Pardini;masculino;dinheiro
2025-08-28 18:18:38;3817;Florianópolis;Tiago Lima;Mouse Gamer Logitech;Kristin Burton;feminino;dinheiro
2025-08-28 18:47:39;3818;São Luís;Emanuelle Victoria;iPhone 13;Fredrick Lugo;masculino;cartão de crédito
2025-08-28 19:18:35;3819;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Patricia Stitt;feminino;boleto
2025-08-28 21:12:34;3820;Porto Alegre;Roberto Ferreira;Monitor LG Ultrawide;Odis Boaz;masculino;boleto
2025-08-28 23:00:40;3821;Florianópolis;Tiago Lima;Monitor LG Ultrawide;William Seiber;masculino;cartão de dédito
2025-08-28 23:10:31;3822;Rio de Janeiro;Pedro Souza;Monitor LG Ultrawide;Ruben Tratar;masculino;cartão de crédito
2025-08-28 23:37:40;3823;Florianópolis;Gabriela Santos;Câmera Canon EOS;Michael Elia;masculino;cartão de crédito
2025-08-28 23:38:32;3824;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Bruce Doane;masculino;boleto
2025-08-29 15:04:37;3825;Fortaleza;Beatriz Rocha;Smartphone Samsung Galaxy;Christen Staley;feminino;cartão de dédito
2025-08-29 15:24:35;3826;São Paulo;Lucas Pereira;Mouse Gamer Logitech;Robert Knepper;masculino;dinheiro
2025-08-29 16:48:35;3827;Natal;João Matos;Monitor LG Ultrawide;Robert Massey;masculino;cartão de dédito
2025-08-29 16:56:34;3828;São Paulo;Lucas Pereira;Mouse Gamer Logitech;Johnny Swoope;masculino;cartão de dédito
2025-08-29 17:31:31;3829;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Kathleen Thomas;feminino;pix
2025-08-29 17:38:38;3830;Porto Alegre;Mariana Gomes;Câmera Canon EOS;Paul Herrera;masculino;cartão de crédito
2025-08-29 18:58:33;3831;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Daniel Martinez;masculino;boleto
2025-08-29 19:57:33;3832;São Paulo;Lucas Pereira;Smartwatch Garmin;Ashley Reeves;feminino;pix
2025-08-29 20:02:32;3833;Fortaleza;Beatriz Rocha;Tablet Apple Ipad;Rosa Fishman;feminino;cartão de dédito
2025-08-29 20:10:32;3834;Fortaleza;Beatriz Rocha;Mouse Gamer Logitech;William Keating;masculino;cartão de crédito
2025-08-29 20:14:32;3835;Recife;Ricardo Mendes;Teclado Mecânico HyperX;Christopher Powers;masculino;cartão de dédito
2025-08-29 20:23:36;3836;Fortaleza;Beatriz Rocha;Smartphone Samsung Galaxy;George Travis;masculino;boleto
2025-08-29 21:18:37;3837;Natal;João Matos;Smartwatch Garmin;Emilie Maio;feminino;cartão de crédito
2025-08-29 21:24:37;3838;Belo Horizonte;Fernanda Costa;Mouse Gamer Logitech;Delphia Laws;feminino;dinheiro
2025-08-29 21:42:36;3839;Recife;Patrícia Carvalho;Câmera Canon EOS;Mary Biggs;feminino;boleto
2025-08-29 21:49:30;3840;São Luís;Emanuelle Victoria;Notebook Dell Inspiron;Margaret Williams;feminino;boleto
2025-08-29 22:11:32;3841;Recife;Ricardo Mendes;Teclado Mecânico HyperX;Shirley Jackson;feminino;dinheiro
2025-08-29 22:26:31;3842;Rio de Janeiro;Pedro Souza;Mouse Gamer Logitech;Guy Graff;masculino;cartão de crédito
2025-08-29 22:59:37;3843;Fortaleza;Beatriz Rocha;Notebook Dell Inspiron;Jeff Murphy;masculino;boleto
2025-08-30 00:14:30;3844;Fortaleza;Beatriz Rocha;Fone de Ouvido Sony;Julie Ciprian;feminino;dinheiro
2025-08-30 00:49:37;3845;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Mary Lambino;feminino;dinheiro
2025-08-30 15:01:40;3846;Belo Horizonte;Fernanda Costa;iPhone 13;Jeanne Gurney;feminino;dinheiro
